ticket_id,text,category,intent
10435,assistance canceling purchase {{Order Number}},ORDER,cancel_order
10436,I want help to cancel purchase {{Order Number}},ORDER,cancel_order
10437,I am trying to cancel purchase {{Order Number}},ORDER,cancel_order
10438,cancelling purchase {{Order Number}},ORDER,cancel_order
10439,can you help me cancelling purchase {{Order Number}}?,ORDER,cancel_order
10440,i need assistance cancelling purchase {{Order Number}},ORDER,cancel_order
10441,camceling order {{Order Number}},ORDER,cancel_order
10442,need assistance canceling order {{Order Number}},ORDER,cancel_order
10443,help me cancel purchase {{Order Number}},ORDER,cancel_order
10444,problems with cancelling purchase {{Order Number}},ORDER,cancel_order
10445,i need assistance with canceling purchase {{Order Number}},ORDER,cancel_order
10446,help me to cancel order  {{Order Number}},ORDER,cancel_order
10447,I can no longer afford order {{Order Number}},ORDER,cancel_order
10448,i do not know what to do to cancel order {{Order Number}},ORDER,cancel_order
10449,i no longer want order {{Order Number}},ORDER,cancel_order
10450,I want assistance canceling order {{Order Number}},ORDER,cancel_order
10451,problem with canceling purchase {{Order Number}},ORDER,cancel_order
10452,"I no longer want order {{Order Number}}, how do I cancel it?",ORDER,cancel_order
10453,I cannot afford purchase {{Order Number}},ORDER,cancel_order
10454,I don't want purchase {{Order Number}},ORDER,cancel_order
10455,"I purchased some items, I want to cancel order {{Order Number}}",ORDER,cancel_order
10456,question about cancelling purchase {{Order Number}},ORDER,cancel_order
10457,I have a question about canceling purchase {{Order Number}},ORDER,cancel_order
10458,need help to cancel purchase {{Order Number}},ORDER,cancel_order
10459,i do not know how i could casncel order {{Order Number}},ORDER,cancel_order
10460,need help with canceling purchase {{Order Number}},ORDER,cancel_order
10461,I can't afford order {{Order Number}},ORDER,cancel_order
10462,what do I ned to do to cancel order {{Order Number}}?,ORDER,cancel_order
10463,i dont want order {{Order Number}} could i cancel it,ORDER,cancel_order
10464,have a question about canceling order {{Order Number}},ORDER,cancel_order
10465,I cannot afford order {{Order Number}},ORDER,cancel_order
10466,I need help canceling purchase {{Order Number}},ORDER,cancel_order
10467,question about canceling purchase {{Order Number}},ORDER,cancel_order
10468,"I doln't want order {{Order Number}}, can you cancel it?",ORDER,cancel_order
10469,i bought something i wanna cancel order {{Order Number}},ORDER,cancel_order
10470,help me canceling purchase {{Order Number}},ORDER,cancel_order
10471,I want help to cancle purchase {{Order Number}},ORDER,cancel_order
10472,what do i need to do to cancel order {{Order Number}},ORDER,cancel_order
10473,I try to cancel purchase {{Order Number}},ORDER,cancel_order
10474,"I can no longer afford order {{Order Number}}, can I cancel it?",ORDER,cancel_order
10475,i want help to cancel purchase {{Order Number}},ORDER,cancel_order
10476,I need help cancelling purchase {{Order Number}},ORDER,cancel_order
10477,how to cancel purchase {{Order Number}}?,ORDER,cancel_order
10478,i bought somegoddamn item how do i cancel order {{Order Number}},ORDER,cancel_order
10479,"I bought some product, I want to cancel order {{Order Number}}",ORDER,cancel_order
10480,need assistance with canceling order {{Order Number}},ORDER,cancel_order
10481,i do not knwo how to cancel order {{Order Number}},ORDER,cancel_order
10482,"I have to cancel purchase {{Order Number}}, can I get some help?",ORDER,cancel_order
10483,is it possible to cancel purchase {{Order Number}}?,ORDER,cancel_order
10484,help cancelling order {{Order Number}},ORDER,cancel_order
10485,cancel order {{Order Number}},ORDER,cancel_order
10486,icannot afford order {{Order Number}} could i cancel it,ORDER,cancel_order
10487,need help cancelling purchase {{Order Number}},ORDER,cancel_order
10488,what do I need to do to cancel purchase {{Order Number}}?,ORDER,cancel_order
10489,i cannot pay for puchase {{Order Number}} how could i cancel it,ORDER,cancel_order
10490,I want help cancellkng purchase {{Order Number}},ORDER,cancel_order
10491,i need help with cancelling order {{Order Number}},ORDER,cancel_order
10492,I need help with cancelling order {{Order Number}},ORDER,cancel_order
10493,how can I cancel order {{Order Number}}?,ORDER,cancel_order
10494,I need assistance cancelling purchase {{Order Number}},ORDER,cancel_order
10495,i want assistance tocancel order {{Order Number}},ORDER,cancel_order
10496,"I purchased some articles, cancel order {{Order Number}}",ORDER,cancel_order
10497,i nee help to cancel order {{Order Number}},ORDER,cancel_order
10498,problem with cancelling order {{Order Number}},ORDER,cancel_order
10499,I don't know what to do to cancel order {{Order Number}},ORDER,cancel_order
10500,"I don't want this article, cancel order {{Order Number}}",ORDER,cancel_order
10501,I need help with canceling order {{Order Number}},ORDER,cancel_order
10502,want assistance cancelling order {{Order Number}},ORDER,cancel_order
10503,I need assistance cancelling purchase {{Order Number}},ORDER,cancel_order
10504,can uhelp me cancelliung order {{Order Number}},ORDER,cancel_order
10505,canceling order {{Order Number}},ORDER,cancel_order
10506,cancel order {{Order Number}},ORDER,cancel_order
10507,I can no longer pay for purchase {{Order Number}},ORDER,cancel_order
10508,canceling order {{Order Number}},ORDER,cancel_order
10509,can you help me to cancel purchase {{Order Number}}?,ORDER,cancel_order
10510,I need assistance cancelling purchase {{Order Number}},ORDER,cancel_order
10511,problems with cnceling purchase {{Order Number}},ORDER,cancel_order
10512,where could I cancel purchase {{Order Number}}?,ORDER,cancel_order
10513,canmcel order {{Order Number}},ORDER,cancel_order
10514,I want assistance cancelling purchase {{Order Number}},ORDER,cancel_order
10515,I do not know how to cancel purchase {{Order Number}},ORDER,cancel_order
10516,I would like to cancel purchase {{Order Number}},ORDER,cancel_order
10517,I do not know how to cancel order {{Order Number}},ORDER,cancel_order
10518,problems with cancelling order {{Order Number}},ORDER,cancel_order
10519,I need help with cancelling purchase {{Order Number}},ORDER,cancel_order
10520,i dont know how to cancel purchase {{Order Number}},ORDER,cancel_order
10521,help to cancel purchase {{Order Number}},ORDER,cancel_order
10522,i purchased something how to cancel order {{Order Number}},ORDER,cancel_order
10523,want asistance canceling order {{Order Number}},ORDER,cancel_order
10524,question about cancelling purchase {{Order Number}},ORDER,cancel_order
10525,is it possible to cancel order {{Order Number}},ORDER,cancel_order
10526,i cant afford order {{Order Number}},ORDER,cancel_order
10527,"I can no longer afford purchase {{Order Number}}, cancel it",ORDER,cancel_order
10528,I don't want purchase {{Order Number}},ORDER,cancel_order
10529,I have problems with canceling purchase {{Order Number}},ORDER,cancel_order
10530,i dont want order {{Order Number}},ORDER,cancel_order
10531,i want assistance canceling purchase {{Order Number}},ORDER,cancel_order
10532,i dont know how to cancel purchase {{Order Number}},ORDER,cancel_order
10533,is it possible to cancel order {{Order Number}}?,ORDER,cancel_order
10534,i do not know how to cancel order {{Order Number}},ORDER,cancel_order
10535,assistance to cancel purchase {{Order Number}},ORDER,cancel_order
10536,I need help with canceling order {{Order Number}},ORDER,cancel_order
10537,I have a question about canceling purchase {{Order Number}},ORDER,cancel_order
10538,"I ordered some products, how to cancel purchase {{Order Number}}?",ORDER,cancel_order
10539,"I can't afford order {{Order Number}}, how can I cancel it?",ORDER,cancel_order
10540,I do not want purchase {{Order Number}},ORDER,cancel_order
10541,i can no longer pay for order {{Order Number}},ORDER,cancel_order
10542,I do not know how to cancel purchase {{Order Number}},ORDER,cancel_order
10543,"I bought some item, cancel order {{Order Number}}",ORDER,cancel_order
10544,want assistance cancelling purchase {{Order Number}},ORDER,cancel_order
10545,i cannot pay for my last item cancel order {{Order Number}},ORDER,cancel_order
10546,I have to cancel order {{Order Number}},ORDER,cancel_order
10547,I need help with canceling order {{Order Number}},ORDER,cancel_order
10548,can uhelp me canceling order {{Order Number}},ORDER,cancel_order
10549,I don't know what to do to cancel purchase {{Order Number}},ORDER,cancel_order
10550,is it possible to cancel order {{Order Number}} ?,ORDER,cancel_order
10551,I have a problem with canceling purchase {{Order Number}},ORDER,cancel_order
10552,i dont knwo how i can cancel purchase {{Order Number}},ORDER,cancel_order
10553,I need assistance with canceling purchase {{Order Number}},ORDER,cancel_order
10554,assistance with cancelling purchase {{Order Number}},ORDER,cancel_order
10555,i do not know what to do to cancel purchase {{Order Number}},ORDER,cancel_order
10556,I can no longer pay for purchase {{Order Number}},ORDER,cancel_order
10557,I need help cancelling order {{Order Number}},ORDER,cancel_order
10558,can you help me cancel purchase {{Order Number}}?,ORDER,cancel_order
10559,I do not know how to cancel purchase {{Order Number}},ORDER,cancel_order
10560,"I can't afford order {{Order Number}}, I need help to cancel it",ORDER,cancel_order
10561,assistance with canceling purchase {{Order Number}},ORDER,cancel_order
10562,need help cancelling purchase {{Order Number}},ORDER,cancel_order
10563,need help with canceling order {{Order Number}},ORDER,cancel_order
10564,i want assistance canceling order {{Order Number}},ORDER,cancel_order
10565,want help to cancel order {{Order Number}},ORDER,cancel_order
10566,"I purchased some items, cancel order {{Order Number}}",ORDER,cancel_order
10567,camceling order {{Order Number}},ORDER,cancel_order
10568,how can I cancel purchase {{Order Number}}?,ORDER,cancel_order
10569,where can I cancel purchase {{Order Number}}?,ORDER,cancel_order
10570,where culd i cancel order {{Order Number}},ORDER,cancel_order
10571,help with cancelling order {{Order Number}},ORDER,cancel_order
10572,I can't afford order {{Order Number}},ORDER,cancel_order
10573,help me cancel purchase {{Order Number}},ORDER,cancel_order
10574,I dp not know how to cancel order {{Order Number}},ORDER,cancel_order
10575,i can no longer arford purchase {{Order Number}},ORDER,cancel_order
10576,assistance to cancel purchased {{Order Number}},ORDER,cancel_order
10577,help  with cancelling order {{Order Number}},ORDER,cancel_order
10578,want assistance to cancel order {{Order Number}},ORDER,cancel_order
10579,question about canceling a bloody purchase,ORDER,cancel_order
10580,iwant assistance canceling order {{Order Number}},ORDER,cancel_order
10581,want help canceling purchase {{Order Number}},ORDER,cancel_order
10582,i dont know how i can cancel order {{Order Number}},ORDER,cancel_order
10583,"I purchased some items, help me cancel order {{Order Number}}",ORDER,cancel_order
10584,I want assistance cancelling purchase {{Order Number}},ORDER,cancel_order
10585,help with canceling purchase {{Order Number}},ORDER,cancel_order
10586,problems with canceling purchase {{Order Number}},ORDER,cancel_order
10587,I want assistance canceling purchase {{Order Number}},ORDER,cancel_order
10588,I need help cancelnig purchase {{Order Number}},ORDER,cancel_order
10589,i want assistance to cancel order {{Order Number}},ORDER,cancel_order
10590,is it possible to cancel purchase {{Order Number}}?,ORDER,cancel_order
10591,assistance canceling order {{Order Number}},ORDER,cancel_order
10592,I need assistance to cancel purchase {{Order Number}},ORDER,cancel_order
10593,I am trying to cancel purchase {{Order Number}},ORDER,cancel_order
10594,I nee assistance to cancel purchase {{Order Number}},ORDER,cancel_order
10595,help cancelling purchase {{Order Number}},ORDER,cancel_order
10596,I want assistance canceling purchase {{Order Number}},ORDER,cancel_order
10597,can you help me to cancel purchase {{Order Number}}?,ORDER,cancel_order
10598,need assistance witgh cancelling order {{Order Number}},ORDER,cancel_order
10599,can you help me cancelling purchase {{Order Number}}?,ORDER,cancel_order
10600,want assistance to cancel order  {{Order Number}},ORDER,cancel_order
10601,I want help cancelling purchase {{Order Number}},ORDER,cancel_order
10602,problem with cancelling purchase {{Order Number}},ORDER,cancel_order
